Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uganda,UGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,0.053121722,0.077528228,0.097124891,0.214001047,0.507783558,1.426810924,4.137396611,8.913885748,12.86987624,16.21853267,23.52790569,30.61848038,32.71538626,35.78292405,37.41909155,38.57731292,41.96660254,41.91912549,46.5794029,48.69153465,47.14822903,50.8289691,58.75196006,57.72897957,59.11771958,63.44587404,67.48374492,90.44270915,100,104.6317667,127.1497427,132.2675514,136.7708549,143.6154929,148.8391549,158.1820597,163.2392038,
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33E-05,8.47E-05,8.80E-05,0.00010235,0.000200216,0.003726512,0.127998268,1.34841205,6.955242445,11.55583367,13.64441147,15.28338076,19.47101558,23.97192437,26.32987889,27.66549754,29.90812024,34.4380651,42.76957124,49.06898173,60.40500034,77.66787512,87.7791759,100,114.200791,123.102655,128.4416393,148.8661831,206.7478252,242.0957496,295.5517895,341.1100844,
Upper middle income,UMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.40E-06,8.77E-06,9.82E-06,1.18E-05,1.65E-05,2.68E-05,4.62E-05,8.24E-05,0.000178264,0.000226538,0.000236024,0.00031082,0.000525806,0.001533114,0.001969853,0.00326952,0.004815724,0.007493589,0.011000713,0.01971418,0.030510197,0.038853088,0.04590969,0.070577446,0.11034756,0.192023692,0.328290107,0.56723275,0.990594808,1.744234049,3.607715738,7.244587866,11.5640736,17.09770588,23.75849034,33.51095311,42.36848036,54.01352755,60.70251177,63.3285608,65.56995393,68.73476535,77.40653349,90.21083985,99.32669572,100,106.5333346,116.5660832,125.9188053,135.6744177,142.3319957,155.1556467,168.4331713,182.1667571,199.2398742,217.2039006,233.1585934,244.1319364,257.6935703,
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.71508388,15.9272617,16.12549793,16.30100559,16.54616288,16.86382039,17.35266519,17.89949615,18.68120084,19.60750603,20.68673573,21.73537876,22.67494774,23.91750853,26.06977073,28.48451473,30.05212766,31.91937467,34.1645302,36.99902226,40.34115795,44.15831078,46.88650853,48.72294679,50.48073337,52.07715902,53.12593875,54.4394736,56.35979134,58.56928678,60.76173107,62.81654436,64.24807585,65.77029284,67.17473769,68.58327859,69.83905958,71.04335809,71.8429656,72.88023679,74.50945583,76.14376512,77.34817903,78.78460835,80.90565713,83.4258217,85.9504578,88.25932678,89.97608696,90.66201965,91.71845933,93.63436969,95.43013552,97.10485399,98.94197227,100,101.0935254,103.0150884,105.5244851,
Uzbekistan,UZB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98E-05,7.88E-05,7.99E-05,8.30E-05,0.00015838,0.001286284,0.015163785,0.202981709,0.955930087,1.735541304,2.882509663,4.006629501,5.774168661,8.504924028,12.35250712,17.97081368,22.78073488,26.40703474,32.06629112,39.59090552,48.26016566,61.18982896,71.75215114,100,121.4814881,140.3183405,156.7910092,179.2865282,197.9692175,215.2840875,257.1165443,329.4585337,
St. Vincent and the Grenadines,VCT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.565102961,6.729380757,6.732997963,6.779174031,7.040078359,7.143818583,7.612717873,8.505514103,8.787099736,9.266192672,9.271624683,9.663226786,10.27811613,12.89228485,16.1730652,18.67489987,20.11559443,27.60935276,31.00651582,35.0451995,39.61965424,46.95444412,50.08139768,52.67971264,54.58619027,55.45238502,57.99353412,63.02978158,63.16650497,66.64154315,71.62007539,75.07724432,76.98096381,76.06119049,77.86443398,78.88494701,81.69795727,82.80727345,85.46719704,87.01970408,86.83073875,92.64871313,93.59269369,90.65828248,94.29731634,97.07651612,99.99981813,108.409632,108.4311075,107.4900408,112.2585711,111.8879182,113.1051608,115.601439,115.2453795,118.0592617,118.7795747,120.2983161,120.5935786,
"Venezuela, RB",VEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.178324867,0.181915849,0.183125688,0.19213516,0.19143098,0.195579689,0.200752628,0.205639403,0.207829666,0.211527915,0.220746859,0.238920192,0.253897565,0.282335094,0.423807475,0.43339823,0.460240942,0.499124063,0.529504124,0.645706871,0.826680683,0.930895158,0.970779393,1.006069715,1.434165021,1.583608039,1.564971772,2.150968013,2.548846762,4.821478151,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,14329.09784,60369.34865,511965.779,,
British Virgin Islands,VGB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,105.9827255,113.2726527,127.7161841,125.0521632,128.181113,112.364662,119.0272255,121.7776777,129.5395144,147.2557366,143.6574983,139.5199387,144.0936825,147.1837938,149.4138568,,
Vietnam,VNM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.02695343,0.134247781,0.620971599,3.173414833,5.38492718,7.651717561,13.20276201,17.51071558,20.56020226,24.04563272,28.14305553,30.59059153,32.60877667,35.49069605,37.525982,38.80517805,39.82275257,41.69399511,44.65827241,48.42444392,57.53333342,62.46333483,68.4786949,84.0050859,89.22652547,100,121.2606593,134.5096399,140.9131796,146.0739611,145.7952693,147.4145433,153.4375893,158.6515597,
Vanuatu,VUT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,37.21890689,39.6813831,42.63765102,41.93518683,42.69417713,47.88854046,46.24086108,44.86524697,52.2480173,57.37434612,61.07598754,60.46711213,66.69245939,68.5455277,69.94968462,71.59079464,72.8175224,74.33014727,76.69225443,82.94812023,85.49890012,87.36670167,90.61895551,93.14070224,93.87505802,95.86720549,96.2716705,100,105.4725395,113.1961415,115.8124066,118.8436231,122.5264941,123.0334024,126.3025476,128.8084538,134.54594,136.9858903,142.6975834,146.7831165,
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,15.22962084,17.9552304,20.80394263,21.12411162,21.05868897,22.01000025,26.05411515,25.32665971,27.60769,29.2948975,31.80429019,32.01252343,53.85401057,50.09744465,52.39694431,58.59886023,60.59921682,62.10317879,63.89918974,65.44987437,67.04289006,68.79782727,73.6241069,74.25438913,81.13278581,81.02108602,87.99052631,90.13559501,94.5517556,94.94353129,98.4034987,99.34805358,99.19137585,103.4015729,104.6276948,104.5695285,106.7012212,
Kosovo,XKX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.23314103,96.06452419,87.08102127,79.57457721,89.90279737,87.30074025,86.96503021,89.9228085,99.99992274,101.1731324,105.9304935,111.0002641,113.4436574,115.4762513,119.2401754,119.4769992,120.0056822,121.6600927,122.8928997,
"Yemen, Rep.",YEM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99670262,111.9925195,126.7438889,147.4993514,178.1561542,259.6507344,355.1245377,402.2940045,368.7522268,492.1462208,608.0566675,624.2014414,678.149402,751.9335239,857.9979766,1016.615036,1155.200953,1281.060445,1542.111692,1407.866705,1740.352617,2055.594289,2176.733727,2377.188201,2547.473899,3238.588687,3391.508624,4065.974884,5983.907184,
South Africa,ZAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.934713095,0.947348933,0.950978877,0.982119206,1.001662202,1.031252555,1.076339861,1.119677699,1.162200256,1.250380204,1.303992361,1.382319556,1.535136406,1.817810859,2.107484437,2.335514766,2.57934393,2.867292409,3.200236281,3.682387536,4.598522566,5.064534472,5.772806522,6.726603381,7.498653153,8.759565396,10.26203401,11.74787382,13.52759113,15.85765397,18.31196279,21.17813366,24.26331473,27.41307228,30.03405025,33.10157087,35.71847486,38.57141219,41.57496417,44.49691718,48.41100025,52.1105011,58.47073567,61.85827913,65.89578516,69.48651446,73.83306903,80.36685195,87.46445766,94.02824608,100.000016,106.532248,112.1601032,119.0638461,125.668324,132.1661477,141.6904981,149.1539858,154.9956607,
Zambia,ZMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.002265242,0.002182429,0.002228076,0.002237068,0.00232841,0.002574967,0.003183736,0.003192106,0.003700924,0.004550146,0.004031684,0.003729448,0.003867829,0.004637135,0.005138972,0.004410785,0.005081427,0.005500849,0.006198438,0.007555219,0.008443933,0.009048402,0.009603847,0.011392981,0.013481455,0.019027368,0.034627594,0.056101168,0.075450632,0.136473092,0.281665341,0.542641175,1.440896568,3.510864681,6.345614017,8.28807784,10.30616343,12.92419084,15.10926735,17.81743325,23.62838786,29.61375586,35.35613654,41.58154736,49.78010754,58.06859455,66.51307629,75.13996245,83.13503841,87.75708522,100,111.1150629,118.8827116,130.4467569,137.5403641,146.7008897,166.613724,183.6138984,200.7430853,
Zimbabwe,ZWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.27369513,25.73737023,25.85823751,25.25115334,26.80258716,27.52736752,26.50060593,26.65339827,27.68387375,29.09030676,25.58401013,27.16081763,30.81491711,37.11676978,41.88766854,46.88643949,46.10441659,50.02790202,51.2692072,59.05224708,66.57605546,70.96946338,73.70800605,65.96755635,55.02040679,45.65777177,49.32221116,52.86816313,56.98401132,57.43585628,56.90719883,53.0504272,45.5545831,43.8275532,42.12017522,43.40001287,47.29923639,45.93746861,33.51200384,36.19524741,36.42251738,36.37484388,37.36167531,40.64997931,43.74406238,45.99102036,45.06306934,45.46633282,46.0797748,90.04387036,93.73423278,96.12743249,100,109.3706029,109.0948348,109.7579284,112.1297892,118.8930011,152.1896339,
